 ,Area,Mean,Min,Max,X,Y
275,0.323,255,255,255,3536.084,1103.126
276,0.646,255,255,255,3539.209,1103.979
277,0.323,255,255,255,3541.765,1104.263
278,4.197,255,255,255,3538.094,1106.710
279,0.323,255,255,255,3539.493,1108.808
280,0.323,255,255,255,3540.061,1111.081
281,0.323,255,255,255,3650.288,1180.967
282,0.323,255,255,255,3650.288,1185.513
283,0.323,255,255,255,3624.152,1220.740
284,0.323,255,255,255,3398.015,1241.763
285,0.323,255,255,255,2887.787,1300.854
286,0.323,255,255,255,3558.243,1339.490
287,0.646,255,255,255,3915.914,1359.377
288,0.323,255,255,255,3915.629,1361.649
289,0.646,255,255,255,3924.436,1368.183
290,0.323,255,255,255,3545.743,1368.467
291,0.323,255,255,255,3925.857,1368.467
292,0.323,255,255,255,2953.128,1487.218
293,0.323,255,255,255,4015.630,1562.218
294,0.323,255,255,255,3859.948,1571.309
295,0.323,255,255,255,4103.698,1705.400
296,0.323,255,255,255,1984.377,1784.377
297,0.323,255,255,255,318.466,1850.286
298,0.323,255,255,255,322.444,1850.286
299,0.323,255,255,255,1899.718,1863.354
300,0.323,255,255,255,2930.401,1872.445
301,0.323,255,255,255,2931.537,1873.582
302,0.323,255,255,255,226.989,1883.809
303,0.323,255,255,255,1340.627,1884.945
304,0.646,255,255,255,2801.140,1887.218
305,0.646,255,255,255,1899.434,1887.786
306,0.323,255,255,255,1382.672,1909.945
307,0.323,255,255,255,1401.422,1915.059
308,0.323,255,255,255,325.853,1921.877
309,0.323,255,255,255,1422.445,1926.991
310,0.323,255,255,255,292.330,1937.218
311,0.646,255,255,255,321.591,1946.025
312,0.323,255,255,255,339.489,1954.264
313,0.646,255,255,255,346.023,1957.673
314,0.323,255,255,255,347.444,1957.673
315,0.323,255,255,255,654.262,1974.718
316,0.323,255,255,255,1879.263,1993.468
317,0.323,255,255,255,3067.333,2008.241
318,0.323,255,255,255,683.239,2016.195
319,0.323,255,255,255,674.148,2017.900
320,0.323,255,255,255,675.285,2018.468
321,0.323,255,255,255,692.899,2020.741
322,0.323,255,255,255,3029.833,2028.127
323,0.323,255,255,255,658.239,2029.264
324,0.323,255,255,255,882.671,2057.105
325,0.323,255,255,255,878.126,2058.241
326,0.323,255,255,255,891.762,2062.218
327,0.323,255,255,255,772.444,2064.491
328,0.323,255,255,255,888.353,2065.059
329,0.323,255,255,255,776.990,2066.764
330,0.323,255,255,255,779.262,2069.036
331,0.323,255,255,255,975.285,2069.036
332,0.323,255,255,255,1005.967,2076.991
333,0.323,255,255,255,526.989,2108.241
334,0.646,255,255,255,529.546,2113.639
335,0.323,255,255,255,533.807,2115.627
336,0.323,255,255,255,530.398,2116.196
337,0.323,255,255,255,526.421,2117.900
338,0.323,255,255,255,527.557,2119.605
339,0.323,255,255,255,534.376,2119.605
340,0.323,255,255,255,536.648,2123.014
341,0.323,255,255,255,538.353,2127.559
342,0.323,255,255,255,3528.129,2149.150
343,0.323,255,255,255,3538.924,2150.287
344,0.323,255,255,255,3512.788,2170.173
345,0.323,255,255,255,3533.243,2174.150
346,0.323,255,255,255,3861.084,2195.741
347,0.323,255,255,255,3804.266,2198.582
348,0.323,255,255,255,3810.516,2198.582
349,0.323,255,255,255,3955.402,2200.287
350,0.323,255,255,255,4199.721,2207.673
351,0.323,255,255,255,2765.060,2208.809
352,0.323,255,255,255,3851.993,2219.605
353,0.323,255,255,255,2925.856,2221.878
354,0.323,255,255,255,2923.583,2223.582
355,0.323,255,255,255,2920.742,2225.287
356,0.323,255,255,255,2917.333,2226.423
357,0.646,255,255,255,2918.185,2227.559
358,0.323,255,255,255,2917.901,2229.832
359,0.323,255,255,255,3803.698,2239.491
360,0.323,255,255,255,2962.219,2245.741
361,0.323,255,255,255,3888.357,2246.309
362,0.323,255,255,255,3875.857,2251.423
