 ,Area,Mean,Min,Max,X,Y
1,0.646,255,255,255,1116.194,1705.116
2,0.646,255,255,255,3455.402,1928.411
3,2.583,255,255,255,2839.563,2008.880
4,18.079,255,255,255,308.543,2042.778
5,0.323,255,255,255,85.511,2096.877
6,0.646,255,255,255,1815.627,2417.616
7,0.323,255,255,255,1817.900,2417.332
8,0.323,255,255,255,1819.036,2417.332
