 ,Area,Mean,Min,Max,X,Y
54,0.323,255,255,255,4605.971,806.535
55,0.646,255,255,255,4603.698,810.228
56,0.323,255,255,255,3888.925,813.353
57,0.968,255,255,255,3884.379,814.679
58,0.323,255,255,255,3890.629,814.490
59,0.323,255,255,255,3882.675,815.058
60,0.323,255,255,255,3885.516,815.626
61,0.323,255,255,255,3887.220,815.626
62,1.614,255,255,255,3891.084,815.967
63,1.937,255,255,255,3883.527,817.330
64,0.323,255,255,255,3886.084,816.762
65,0.968,255,255,255,3887.978,817.330
66,5.165,255,255,255,3884.699,819.852
67,0.323,255,255,255,3882.107,818.467
68,0.646,255,255,255,3881.823,819.603
69,0.323,255,255,255,3887.220,819.603
70,0.323,255,255,255,3891.198,821.308
71,0.323,255,255,255,3882.107,821.876
72,0.323,255,255,255,3884.379,821.876
73,0.323,255,255,255,3892.334,821.876
74,0.323,255,255,255,3891.198,822.444
75,4.520,255,255,255,3891.441,824.270
76,0.323,255,255,255,2774.151,824.717
77,0.323,255,255,255,3083.242,825.853
78,81.031,255,255,255,3894.039,836.841
79,0.646,255,255,255,3083.526,827.274
80,0.323,255,255,255,3081.538,828.126
81,0.323,255,255,255,3883.243,828.694
82,1.291,255,255,255,3885.090,828.978
83,0.323,255,255,255,3082.106,829.262
84,0.323,255,255,255,3894.607,829.262
85,1.614,255,255,255,3883.811,831.080
86,0.323,255,255,255,3888.925,830.399
87,0.323,255,255,255,3888.925,831.535
88,0.323,255,255,255,3884.379,833.240
89,6.457,255,255,255,3156.737,837.813
90,0.323,255,255,255,3153.129,838.921
91,0.323,255,255,255,3951.425,838.921
92,0.323,255,255,255,3948.584,840.058
93,1.291,255,255,255,3950.004,841.194
94,11.945,255,255,255,3942.196,843.298
95,0.968,255,255,255,3947.258,843.277
96,0.968,255,255,255,3891.766,844.224
97,0.323,255,255,255,3900.289,844.035
98,0.323,255,255,255,3894.039,845.740
99,0.323,255,255,255,3945.175,845.740
100,0.323,255,255,255,3898.584,848.012
101,6.134,255,255,255,3184.977,850.614
102,1.291,255,255,255,3896.595,850.001
103,1.937,255,255,255,3668.375,850.759
104,0.323,255,255,255,3898.016,849.717
105,0.323,255,255,255,3899.720,849.717
106,0.323,255,255,255,3940.061,849.717
107,0.323,255,255,255,3900.857,850.285
108,0.323,255,255,255,3941.198,850.853
109,0.323,255,255,255,3183.242,851.990
110,0.323,255,255,255,3183.810,853.126
111,0.323,255,255,255,3905.970,853.694
112,0.323,255,255,255,3903.698,854.262
113,0.646,255,255,255,3893.754,855.115
114,1.291,255,255,255,4802.562,857.245
115,0.323,255,255,255,3907.107,857.671
116,2.583,255,255,255,4801.000,860.299
117,0.323,255,255,255,3903.698,860.512
118,0.968,255,255,255,3084.947,861.649
119,1.614,255,255,255,3083.469,862.558
120,0.323,255,255,255,3902.561,861.649
121,0.323,255,255,255,3907.107,861.649
122,0.646,255,255,255,3903.982,862.217
123,0.323,255,255,255,3086.651,862.785
124,0.323,255,255,255,3088.356,862.785
125,0.323,255,255,255,3334.947,862.785
126,0.323,255,255,255,3905.970,862.785
127,0.323,255,255,255,3904.834,863.353
128,0.323,255,255,255,3905.970,863.921
129,0.968,255,255,255,3084.379,864.868
130,0.323,255,255,255,3901.425,865.626
131,0.323,255,255,255,3334.379,866.194
132,0.323,255,255,255,3908.811,866.194
133,0.323,255,255,255,2615.060,867.331
134,0.646,255,255,255,3909.664,867.615
135,0.323,255,255,255,3173.015,867.899
136,43.905,255,255,255,3905.294,875.891
137,1.291,255,255,255,3897.164,875.001
138,6.457,255,255,255,3898.385,878.495
139,0.323,255,255,255,3909.379,876.421
140,0.323,255,255,255,3896.879,876.990
141,0.323,255,255,255,2940.060,878.694
142,0.968,255,255,255,2938.545,879.452
143,0.968,255,255,255,3899.720,880.967
144,0.323,255,255,255,2887.787,880.967
145,0.646,255,255,255,3897.732,881.251
146,27.118,255,255,255,3897.833,885.769
147,0.323,255,255,255,3901.425,882.103
148,0.323,255,255,255,2954.833,883.808
149,1.291,255,255,255,3904.124,884.660
150,0.323,255,255,255,2680.969,884.376
151,0.323,255,255,255,3901.425,884.376
152,58.755,255,255,255,3901.397,891.725
153,0.646,255,255,255,2685.514,890.342
154,0.323,255,255,255,3896.879,895.740
155,0.323,255,255,255,3901.993,898.012
156,0.323,255,255,255,2689.492,900.853
157,0.323,255,255,255,3163.924,905.967
158,0.323,255,255,255,3898.016,907.103
159,0.323,255,255,255,3900.857,908.808
160,0.323,255,255,255,3899.152,909.944
161,0.323,255,255,255,3900.289,909.944
162,4.842,255,255,255,3899.493,912.444
163,0.323,255,255,255,3045.742,913.353
164,0.323,255,255,255,4261.653,914.490
165,1.614,255,255,255,3911.425,916.762
166,10.976,255,255,255,3909.764,918.768
167,4.197,255,255,255,3900.507,918.685
168,10.331,255,255,255,3915.345,919.568
169,70.054,255,255,255,3910.746,927.060
170,1.291,255,255,255,3908.527,921.450
171,0.323,255,255,255,2846.878,921.308
172,0.646,255,255,255,3184.095,921.308
173,0.646,255,255,255,3909.948,921.592
174,0.646,255,255,255,3918.186,921.308
175,0.323,255,255,255,3903.698,922.444
176,1.291,255,255,255,2849.861,924.007
177,0.646,255,255,255,2853.696,924.433
178,0.323,255,255,255,3910.516,924.149
179,0.323,255,255,255,3912.789,924.149
180,0.323,255,255,255,3919.039,924.149
181,0.323,255,255,255,3920.175,924.149
182,0.323,255,255,255,2850.287,925.853
183,0.323,255,255,255,3085.515,925.853
184,0.323,255,255,255,3909.948,925.853
185,0.323,255,255,255,2849.151,926.422
186,0.323,255,255,255,3015.628,928.126
187,1.291,255,255,255,3016.907,928.694
188,0.323,255,255,255,3015.060,929.262
189,0.323,255,255,255,3903.698,929.262
190,0.323,255,255,255,3919.607,929.262
191,0.646,255,255,255,3084.379,930.683
192,0.323,255,255,255,3905.970,930.399
193,0.323,255,255,255,3916.198,930.399
194,0.323,255,255,255,2293.469,930.967
195,0.323,255,255,255,3016.197,930.967
196,0.323,255,255,255,3015.060,931.535
197,0.323,255,255,255,2508.241,932.672
198,0.323,255,255,255,3663.356,932.672
199,0.323,255,255,255,3076.992,933.240
200,0.323,255,255,255,3216.197,934.376
201,0.323,255,255,255,3217.901,934.944
202,0.646,255,255,255,3217.617,936.933
203,0.323,255,255,255,2510.514,937.217
204,0.323,255,255,255,3211.651,938.922
205,0.323,255,255,255,2783.242,948.581
206,0.968,255,255,255,4142.902,948.959
207,0.323,255,255,255,4146.312,950.285
208,0.646,255,255,255,4258.243,951.137
209,0.646,255,255,255,4259.664,950.853
210,0.323,255,255,255,3700.288,952.558
211,4.842,255,255,255,4259.342,953.959
212,9.362,255,255,255,4176.974,954.478
213,2.583,255,255,255,4255.403,954.404
214,1.937,255,255,255,4251.804,954.547
215,0.323,255,255,255,4256.539,953.694
216,2.905,255,255,255,3237.725,955.020
217,0.323,255,255,255,4261.653,955.399
218,1.291,255,255,255,4258.812,956.535
219,0.323,255,255,255,4260.516,955.967
220,0.323,255,255,255,2801.424,956.535
221,0.323,255,255,255,4257.107,957.103
222,0.323,255,255,255,2801.424,957.672
223,0.323,255,255,255,2698.014,958.240
224,0.323,255,255,255,4175.289,958.240
225,0.968,255,255,255,3776.993,960.702
226,0.323,255,255,255,3220.742,961.649
227,0.323,255,255,255,3334.947,962.785
228,0.323,255,255,255,3333.811,963.353
229,0.323,255,255,255,2832.105,975.853
230,0.323,255,255,255,3336.652,976.422
231,1.937,255,255,255,4107.012,976.990
232,0.646,255,255,255,2763.355,977.274
233,0.646,255,255,255,3057.958,977.274
234,0.323,255,255,255,3059.378,976.990
235,0.323,255,255,255,3657.675,976.990
236,3.228,255,255,255,4103.811,977.956
237,0.646,255,255,255,4100.573,978.410
238,0.323,255,255,255,4099.152,978.694
239,2.583,255,255,255,4101.496,982.032
240,0.323,255,255,255,2781.537,983.240
241,0.323,255,255,255,2623.014,995.740
242,0.323,255,255,255,2916.765,997.444
243,0.323,255,255,255,2611.651,999.717
244,0.323,255,255,255,2605.969,1001.422
245,7.102,255,255,255,2741.222,1003.798
246,24.858,255,255,255,3589.581,1005.495
247,0.968,255,255,255,2347.067,1003.316
248,0.646,255,255,255,2738.355,1006.819
249,0.323,255,255,255,2739.492,1006.535
250,0.646,255,255,255,3585.800,1006.535
251,0.323,255,255,255,2743.469,1007.672
252,0.646,255,255,255,2656.821,1008.524
253,0.646,255,255,255,3586.652,1008.524
254,21.630,255,255,255,4247.982,1011.852
255,0.323,255,255,255,4248.016,1008.808
256,0.323,255,255,255,3201.424,1009.376
257,0.323,255,255,255,3676.425,1009.376
258,7.102,255,255,255,3679.550,1011.081
259,0.323,255,255,255,3682.675,1009.376
260,0.323,255,255,255,2655.969,1011.081
261,0.323,255,255,255,3676.425,1011.081
262,1.937,255,255,255,2805.212,1012.596
263,0.323,255,255,255,3678.697,1013.353
264,2.260,255,255,255,2992.008,1016.113
265,0.323,255,255,255,2994.037,1015.058
266,0.646,255,255,255,2989.776,1015.626
267,0.646,255,255,255,2994.890,1016.194
268,0.646,255,255,255,2997.162,1016.478
269,0.323,255,255,255,2993.469,1017.331
270,2.905,255,255,255,2995.679,1018.278
271,0.323,255,255,255,3301.992,1017.331
272,0.323,255,255,255,2998.015,1018.467
273,0.323,255,255,255,2994.606,1019.035
274,1.291,255,255,255,2992.475,1020.030
275,2.905,255,255,255,2991.197,1021.624
276,0.646,255,255,255,2996.026,1020.740
277,1.614,255,255,255,2994.037,1021.763
278,1.291,255,255,255,2990.060,1023.155
279,0.323,255,255,255,2994.037,1023.581
280,0.646,255,255,255,2749.435,1026.422
281,0.323,255,255,255,2699.719,1026.990
282,0.323,255,255,255,2741.196,1027.558
283,1.937,255,255,255,2919.132,1029.831
284,0.323,255,255,255,2688.924,1031.535
285,34.220,255,255,255,2408.113,1040.798
286,3.874,255,255,255,3302.182,1038.069
287,0.323,255,255,255,2687.219,1038.922
288,0.646,255,255,255,2693.185,1039.206
289,9.039,255,255,255,2748.948,1041.621
290,0.646,255,255,255,3554.834,1040.910
291,0.646,255,255,255,2419.321,1041.763
292,0.323,255,255,255,2746.310,1041.763
293,0.323,255,255,255,2678.128,1042.331
294,0.323,255,255,255,2744.605,1042.331
295,0.968,255,255,255,3552.561,1043.846
296,0.646,255,255,255,2419.321,1044.319
297,0.323,255,255,255,2746.878,1044.035
298,1.291,255,255,255,2748.583,1044.319
299,0.323,255,255,255,2701.992,1046.308
300,0.968,255,255,255,3001.803,1046.687
301,0.323,255,255,255,2422.446,1046.876
302,0.646,255,255,255,3004.549,1047.160
303,0.968,255,255,255,2709.567,1048.202
304,0.323,255,255,255,3004.265,1049.149
305,0.323,255,255,255,3298.583,1049.717
306,3.874,255,255,255,3097.968,1051.469
307,2.260,255,255,255,3297.122,1050.853
308,0.323,255,255,255,3486.084,1050.285
309,0.323,255,255,255,2657.105,1050.853
310,0.968,255,255,255,3002.939,1051.422
311,0.323,255,255,255,3099.719,1050.853
312,0.323,255,255,255,2391.764,1051.990
313,0.323,255,255,255,2516.196,1051.990
314,0.323,255,255,255,2389.491,1052.558
315,0.646,255,255,255,2688.639,1052.558
316,0.646,255,255,255,3001.708,1052.558
317,3.551,255,255,255,3077.560,1053.849
318,0.323,255,255,255,2515.060,1053.126
319,0.323,255,255,255,2651.423,1053.126
320,0.968,255,255,255,3099.530,1053.316
321,3.551,255,255,255,2389.750,1054.263
322,1.614,255,255,255,2727.674,1054.944
323,0.323,255,255,255,3075.856,1054.263
324,0.323,255,255,255,2729.264,1054.831
325,0.323,255,255,255,2596.310,1057.103
326,0.323,255,255,255,2594.605,1057.672
327,0.323,255,255,255,2545.742,1058.240
328,0.646,255,255,255,2699.151,1059.092
329,0.323,255,255,255,2659.378,1061.081
330,0.323,255,255,255,2671.878,1061.649
331,0.323,255,255,255,2659.946,1062.217
332,0.323,255,255,255,3455.970,1063.922
333,12.590,255,255,255,3459.408,1065.932
334,0.968,255,255,255,2532.105,1064.679
335,0.646,255,255,255,2536.935,1064.490
336,0.323,255,255,255,3319.606,1064.490
337,0.323,255,255,255,3457.106,1064.490
338,0.323,255,255,255,2658.810,1065.058
339,17.110,255,255,255,2533.778,1068.038
340,0.323,255,255,255,3998.584,1067.331
341,0.646,255,255,255,2457.673,1068.183
342,0.323,255,255,255,2536.651,1067.899
343,0.646,255,255,255,3976.141,1068.467
344,0.323,255,255,255,1990.627,1069.035
345,0.323,255,255,255,2537.219,1069.035
346,0.323,255,255,255,3321.311,1069.035
347,0.323,255,255,255,1991.764,1069.603
348,0.323,255,255,255,2617.901,1070.172
349,0.646,255,255,255,1992.332,1071.024
350,0.323,255,255,255,1986.650,1071.876
351,0.968,255,255,255,1988.923,1072.444
352,0.323,255,255,255,2645.173,1074.717
353,0.323,255,255,255,2591.764,1075.853
354,0.323,255,255,255,2591.764,1076.990
355,0.323,255,255,255,2465.628,1078.126
356,0.323,255,255,255,2466.764,1078.694
357,11.622,255,255,255,2864.145,1080.999
358,37.448,255,255,255,3979.609,1085.307
359,0.323,255,255,255,3320.174,1082.104
360,0.323,255,255,255,3408.811,1082.104
361,0.323,255,255,255,3407.674,1082.672
362,1.614,255,255,255,3409.606,1083.922
363,0.323,255,255,255,3411.083,1083.808
364,0.323,255,255,255,3440.061,1083.808
365,1.614,255,255,255,2532.673,1085.513
366,0.646,255,255,255,3504.265,1088.638
367,0.323,255,255,255,2502.560,1090.058
368,0.323,255,255,255,2987.219,1096.876
369,0.323,255,255,255,3329.265,1097.444
370,0.323,255,255,255,2985.515,1099.149
371,0.968,255,255,255,2837.030,1100.664
372,0.323,255,255,255,2986.083,1100.854
373,12.268,255,255,255,2933.077,1104.711
374,0.323,255,255,255,2835.515,1102.558
375,1.291,255,255,255,2837.361,1103.126
376,0.646,255,255,255,3320.174,1103.410
377,0.323,255,255,255,3308.242,1103.694
378,2.583,255,255,255,3754.905,1107.743
379,0.323,255,255,255,2848.583,1111.081
380,0.323,255,255,255,2930.401,1111.081
381,0.323,255,255,255,2929.265,1111.649
382,6.779,255,255,255,2930.022,1113.895
383,0.323,255,255,255,3350.856,1113.354
384,14.850,255,255,255,3076.066,1117.738
385,0.646,255,255,255,3348.867,1115.342
386,3.551,255,255,255,2979.575,1117.692
387,0.323,255,255,255,3490.061,1116.763
388,0.323,255,255,255,2001.423,1117.899
389,1.614,255,255,255,2981.537,1119.263
390,0.323,255,255,255,2977.560,1119.035
391,2.260,255,255,255,3043.632,1119.522
392,0.323,255,255,255,2979.265,1120.172
393,0.968,255,255,255,2977.750,1121.119
394,0.323,255,255,255,2002.559,1121.876
395,2.583,255,255,255,3024.151,1122.373
396,0.323,255,255,255,2903.128,1122.444
397,0.323,255,255,255,3024.719,1124.149
398,0.323,255,255,255,3436.083,1125.285
399,0.968,255,255,255,2308.999,1128.126
400,3.228,255,255,255,1992.332,1131.933
401,0.323,255,255,255,3356.538,1131.535
402,1.291,255,255,255,3354.833,1132.530
403,0.646,255,255,255,3356.538,1132.956
404,0.323,255,255,255,3357.674,1133.240
405,0.323,255,255,255,2957.106,1133.808
406,0.323,255,255,255,2957.106,1134.944
407,0.323,255,255,255,3800.857,1136.081
408,0.323,255,255,255,3801.993,1136.081
409,0.646,255,255,255,2472.162,1137.501
410,0.646,255,255,255,3800.288,1137.501
411,1.614,255,255,255,3801.652,1137.899
412,7.748,255,255,255,3004.975,1138.922
413,0.323,255,255,255,2958.242,1139.490
414,0.646,255,255,255,3348.867,1142.899
415,0.646,255,255,255,3364.492,1143.183
416,0.323,255,255,255,2310.514,1154.263
417,0.323,255,255,255,2312.787,1155.399
418,0.646,255,255,255,3478.697,1158.524
419,0.646,255,255,255,1988.070,1159.660
420,3.874,255,255,255,3440.676,1160.465
421,0.323,255,255,255,3496.879,1159.944
422,0.646,255,255,255,1986.366,1161.081
423,0.323,255,255,255,2315.628,1161.081
424,1.937,255,255,255,3445.269,1161.649
425,6.134,255,255,255,2856.567,1163.653
426,0.646,255,255,255,3441.481,1162.501
427,0.968,255,255,255,3443.470,1162.217
428,0.646,255,255,255,1986.082,1163.070
429,7.425,255,255,255,2695.791,1166.145
430,0.323,255,255,255,2312.219,1164.490
431,0.323,255,255,255,1984.945,1165.058
432,4.197,255,255,255,2709.509,1166.981
433,10.653,255,255,255,2951.975,1169.053
434,0.323,255,255,255,2698.583,1168.467
435,0.323,255,255,255,4023.584,1168.467
436,2.260,255,255,255,4024.233,1170.172
437,0.323,255,255,255,3466.765,1170.172
438,0.323,255,255,255,4021.880,1170.172
439,7.748,255,255,255,3476.922,1172.113
440,0.323,255,255,255,3478.697,1170.740
441,0.323,255,255,255,4023.016,1170.740
442,9.685,255,255,255,3037.428,1174.433
443,14.527,255,255,255,3483.356,1174.793
444,12.590,255,255,255,2259.625,1174.979
445,5.165,255,255,255,4023.691,1174.504
446,0.323,255,255,255,3480.970,1173.013
447,0.646,255,255,255,3477.277,1173.865
448,0.323,255,255,255,3433.811,1174.149
449,0.968,255,255,255,2383.999,1177.558
450,0.323,255,255,255,3091.197,1177.558
451,1.291,255,255,255,2383.810,1181.251
452,0.323,255,255,255,3346.311,1188.354
453,0.646,255,255,255,2368.753,1188.922
454,0.323,255,255,255,2369.037,1190.058
455,0.323,255,255,255,3326.424,1190.626
456,3.874,255,255,255,2366.149,1192.189
457,0.646,255,255,255,3395.742,1195.456
458,4.197,255,255,255,2879.658,1197.663
459,0.323,255,255,255,2882.674,1196.308
460,0.323,255,255,255,2883.242,1198.581
461,0.323,255,255,255,3455.402,1200.854
462,0.323,255,255,255,2880.969,1201.990
463,0.323,255,255,255,3077.560,1207.104
464,0.323,255,255,255,3617.902,1208.240
465,0.646,255,255,255,3302.276,1210.513
466,4.197,255,255,255,3303.391,1212.217
467,0.323,255,255,255,2063.923,1214.490
468,11.622,255,255,255,2716.401,1216.936
469,0.646,255,255,255,3223.867,1215.342
470,0.968,255,255,255,2713.545,1218.657
471,0.323,255,255,255,3265.061,1218.467
472,0.646,255,255,255,3266.197,1218.751
473,0.646,255,255,255,2884.094,1219.320
474,0.646,255,255,255,2885.799,1219.604
475,0.646,255,255,255,3265.345,1219.888
476,2.260,255,255,255,2261.163,1220.902
477,0.323,255,255,255,2712.787,1220.172
478,0.323,255,255,255,2713.924,1220.172
479,1.291,255,255,255,3271.311,1223.865
480,0.323,255,255,255,3433.811,1226.990
481,0.323,255,255,255,3436.652,1226.990
482,0.323,255,255,255,3399.720,1228.126
483,0.323,255,255,255,3379.833,1228.695
484,0.323,255,255,255,3255.401,1229.263
485,0.323,255,255,255,3376.424,1229.263
486,0.646,255,255,255,2543.185,1230.967
487,0.323,255,255,255,3450.288,1230.967
488,8.716,255,255,255,2906.432,1235.155
489,0.323,255,255,255,3384.947,1234.376
490,0.323,255,255,255,2717.901,1236.649
491,0.323,255,255,255,3279.833,1237.217
492,0.323,255,255,255,2123.014,1237.785
493,0.323,255,255,255,2124.150,1239.490
494,0.323,255,255,255,3236.083,1240.626
495,0.323,255,255,255,3397.447,1243.467
496,2.905,255,255,255,2963.166,1244.477
497,1.937,255,255,255,3375.288,1244.509
498,0.323,255,255,255,3770.175,1244.036
499,2.905,255,255,255,2965.628,1245.551
500,0.323,255,255,255,3318.470,1244.604
501,0.323,255,255,255,3350.856,1245.172
502,4.842,255,255,255,3357.258,1246.876
503,0.323,255,255,255,3438.924,1245.172
504,0.323,255,255,255,3769.038,1245.172
505,0.323,255,255,255,3186.651,1245.740
506,0.646,255,255,255,3437.504,1245.740
507,0.323,255,255,255,3771.311,1245.740
508,0.323,255,255,255,3187.220,1247.445
509,0.323,255,255,255,3425.856,1248.013
510,0.323,255,255,255,3274.720,1248.581
511,0.323,255,255,255,3354.265,1248.581
512,0.323,255,255,255,3358.811,1249.149
513,2.260,255,255,255,3419.850,1250.367
514,0.323,255,255,255,3421.879,1250.286
515,2.260,255,255,255,3845.581,1251.422
516,24.212,255,255,255,2911.803,1255.172
517,0.323,255,255,255,3324.152,1251.990
518,0.323,255,255,255,3328.129,1251.990
519,0.323,255,255,255,3425.288,1251.990
520,0.323,255,255,255,3326.992,1252.558
521,0.323,255,255,255,3369.038,1253.126
522,2.905,255,255,255,3420.995,1253.821
523,0.646,255,255,255,3465.913,1253.126
524,0.323,255,255,255,3324.152,1253.695
525,0.646,255,255,255,3335.515,1253.979
526,0.323,255,255,255,3354.265,1254.263
527,0.323,255,255,255,3845.743,1254.263
528,1.614,255,255,255,3329.606,1256.081
529,0.323,255,255,255,3332.106,1256.536
530,0.323,255,255,255,3473.015,1257.104
531,0.323,255,255,255,3392.902,1257.672
532,0.323,255,255,255,3458.811,1257.672
533,0.646,255,255,255,2910.515,1258.524
534,0.323,255,255,255,3329.265,1258.240
535,0.323,255,255,255,3458.811,1258.808
536,0.323,255,255,255,3391.765,1259.945
537,1.291,255,255,255,3393.896,1260.371
538,0.968,255,255,255,3412.977,1260.892
539,1.614,255,255,255,3392.106,1261.649
540,0.323,255,255,255,3461.652,1261.081
541,0.323,255,255,255,3434.947,1261.649
542,0.968,255,255,255,3462.220,1262.028
543,15.496,255,255,255,3436.545,1263.839
544,0.323,255,255,255,5327.563,1264.490
545,0.323,255,255,255,2166.764,1265.058
546,1.291,255,255,255,2168.184,1265.484
547,0.323,255,255,255,3383.811,1265.626
548,0.646,255,255,255,3385.515,1265.911
549,1.291,255,255,255,5326.142,1266.621
550,0.323,255,255,255,2822.446,1266.763
551,0.323,255,255,255,3384.379,1266.763
552,0.323,255,255,255,5053.699,1266.763
553,0.323,255,255,255,5053.699,1268.467
554,0.323,255,255,255,2820.742,1269.036
555,0.323,255,255,255,3392.333,1270.740
556,0.323,255,255,255,3285.515,1278.126
557,0.968,255,255,255,3286.651,1278.695
558,0.968,255,255,255,3408.621,1280.399
559,0.323,255,255,255,3409.947,1279.831
560,0.323,255,255,255,3286.083,1280.967
561,1.291,255,255,255,3410.515,1281.678
562,0.323,255,255,255,3411.652,1280.967
563,0.968,255,255,255,3826.614,1284.187
564,0.323,255,255,255,3825.288,1284.376
565,0.646,255,255,255,3258.242,1285.229
566,0.323,255,255,255,3827.561,1285.513
567,0.323,255,255,255,3220.174,1287.217
568,0.968,255,255,255,3824.152,1287.407
569,0.323,255,255,255,3312.788,1292.331
570,42.291,255,255,255,3367.693,1297.779
571,0.323,255,255,255,3270.174,1292.899
572,0.968,255,255,255,3649.720,1294.036
573,1.614,255,255,255,3364.265,1295.172
574,1.291,255,255,255,3649.578,1296.166
575,0.646,255,255,255,3315.629,1298.865
576,0.323,255,255,255,3456.538,1299.717
577,0.323,255,255,255,3457.674,1300.854
578,0.323,255,255,255,2934.378,1306.536
579,0.323,255,255,255,3451.993,1307.104
580,0.323,255,255,255,3201.424,1310.513
581,0.323,255,255,255,5139.494,1311.649
582,0.646,255,255,255,3272.447,1312.501
583,0.323,255,255,255,3209.947,1312.786
584,2.905,255,255,255,2662.408,1314.301
585,0.323,255,255,255,3212.220,1314.490
586,0.323,255,255,255,2661.651,1317.899
587,0.323,255,255,255,3347.447,1317.899
588,5.165,255,255,255,1712.431,1320.314
589,0.323,255,255,255,3263.924,1320.172
590,1.291,255,255,255,1708.809,1321.166
591,0.323,255,255,255,1889.491,1320.740
592,7.425,255,255,255,4126.104,1324.890
593,0.323,255,255,255,3242.333,1324.149
594,2.260,255,255,255,3405.158,1326.097
595,0.968,255,255,255,3407.485,1325.664
596,0.323,255,255,255,4128.698,1325.286
597,0.646,255,255,255,3011.651,1326.138
598,0.323,255,255,255,2413.355,1326.422
599,0.646,255,255,255,1482.104,1327.274
600,0.646,255,255,255,3010.231,1326.990
601,0.968,255,255,255,3210.136,1327.180
602,0.323,255,255,255,1477.558,1327.558
603,2.905,255,255,255,1479.642,1328.758
604,0.323,255,255,255,2412.787,1327.558
605,0.323,255,255,255,2434.378,1327.558
606,1.937,255,255,255,1475.949,1328.979
607,0.323,255,255,255,3011.651,1328.127
608,0.646,255,255,255,1477.843,1330.115
609,4.520,255,255,255,3445.824,1330.846
610,0.323,255,255,255,3233.242,1333.240
611,1.291,255,255,255,2235.372,1334.234
612,0.323,255,255,255,2240.628,1335.513
613,0.646,255,255,255,3217.617,1336.933
614,0.323,255,255,255,3283.811,1336.649
615,2.260,255,255,255,2473.339,1339.977
616,1.291,255,255,255,4800.005,1340.200
617,0.323,255,255,255,3245.174,1340.627
618,0.323,255,255,255,3359.379,1341.195
619,3.874,255,255,255,1815.390,1343.752
620,2.583,255,255,255,3221.382,1343.609
621,0.646,255,255,255,2453.980,1344.320
622,0.323,255,255,255,3421.311,1344.036
623,0.323,255,255,255,3246.879,1344.604
624,0.323,255,255,255,3251.424,1344.604
625,0.323,255,255,255,2426.423,1345.172
626,1.937,255,255,255,2688.924,1345.645
627,0.646,255,255,255,2439.491,1346.024
628,0.646,255,255,255,2482.673,1346.592
629,1.614,255,255,255,1815.627,1347.104
630,0.323,255,255,255,2688.355,1346.877
631,1.614,255,255,255,2375.173,1348.127
632,0.323,255,255,255,2373.582,1348.013
633,0.646,255,255,255,3251.140,1348.013
634,0.323,255,255,255,3251.424,1350.854
635,0.323,255,255,255,3349.720,1350.854
636,0.323,255,255,255,2492.901,1351.422
637,0.646,255,255,255,3279.833,1351.706
638,0.323,255,255,255,3224.151,1351.990
639,0.646,255,255,255,3224.435,1355.967
640,0.323,255,255,255,3401.424,1355.967
641,0.646,255,255,255,2633.526,1356.536
642,0.323,255,255,255,3280.401,1358.808
643,0.323,255,255,255,3426.424,1361.081
644,0.646,255,255,255,3229.265,1363.638
645,0.323,255,255,255,3230.970,1364.490
