 ,Area,Mean,Min,Max,X,Y
199,0.968,255,255,255,3802.938,3616.387
200,12.913,255,255,255,3802.389,3619.422
201,0.323,255,255,255,3804.832,3619.038
202,0.323,255,255,255,3799.150,3621.311
203,1.291,255,255,255,3802.843,3622.021
204,0.323,255,255,255,3805.400,3623.015
205,0.323,255,255,255,3807.104,3623.584
206,0.323,255,255,255,1375.853,3634.379
207,3.228,255,255,255,1376.024,3636.709
208,0.323,255,255,255,1544.035,3679.834
209,10.008,255,255,255,2273.746,3807.253
210,4.520,255,255,255,978.410,3894.891
211,0.323,255,255,255,3473.582,3902.561
212,0.323,255,255,255,1243.467,3934.948
213,2.905,255,255,255,1588.101,4177.877
214,0.323,255,255,255,926.989,4229.834
215,0.323,255,255,255,1263.353,4360.516
216,0.323,255,255,255,1264.489,4360.516
217,0.646,255,255,255,4026.991,4390.914
218,1.614,255,255,255,4026.650,4393.130
219,0.646,255,255,255,4026.139,4395.175
220,0.323,255,255,255,4024.718,4395.744
221,34.220,255,255,255,4024.193,4406.410
222,0.323,255,255,255,4026.423,4402.562
223,0.646,255,255,255,4023.298,4403.130
224,0.646,255,255,255,4021.025,4411.653
225,0.646,255,255,255,4021.025,4415.346
226,0.968,255,255,255,1774.717,4436.653
227,0.323,255,255,255,1795.740,4539.494
228,3.874,255,255,255,2145.503,4552.609
229,10.008,255,255,255,2457.470,4580.366
230,10.008,255,255,255,2000.725,4595.836
231,0.646,255,255,255,862.785,4641.483
232,0.646,255,255,255,968.466,4656.823
233,1.937,255,255,255,794.697,4716.861
234,0.646,255,255,255,403.978,4727.562
235,0.646,255,255,255,404.262,4729.551
236,0.323,255,255,255,716.762,4746.312
237,1.291,255,255,255,386.364,4922.165
238,0.323,255,255,255,684.375,4931.540
239,0.323,255,255,255,828.694,5023.585
240,3.874,255,255,255,323.343,5207.960
241,1.614,255,255,255,952.216,5214.040
242,0.323,255,255,255,1411.649,5291.767
243,0.323,255,255,255,1420.171,5291.767
244,0.323,255,255,255,1433.808,5291.767
245,0.646,255,255,255,1406.251,5292.336
246,0.323,255,255,255,1409.376,5292.336
247,0.323,255,255,255,1438.921,5292.336
248,0.323,255,255,255,1461.080,5292.904
249,0.323,255,255,255,1453.126,5293.472
250,0.323,255,255,255,1459.944,5293.472
251,0.323,255,255,255,1386.649,5294.040
252,0.323,255,255,255,1392.330,5294.608
253,0.323,255,255,255,1437.217,5294.608
254,0.323,255,255,255,1445.739,5294.608
255,0.323,255,255,255,1395.171,5295.745
256,0.646,255,255,255,1375.285,5296.597
257,0.323,255,255,255,1383.808,5296.313
