 ,Area,Mean,Min,Max,X,Y
1,0.323,255,255,255,1797.445,941.194
2,0.323,255,255,255,1798.582,941.194
3,0.323,255,255,255,1583.240,1394.036
4,0.646,255,255,255,1880.968,2042.616
5,0.968,255,255,255,390.247,2077.370
6,1.291,255,255,255,1790.201,2134.519
7,0.646,255,255,255,3275.288,2371.025
8,0.968,255,255,255,1812.786,2416.954
9,5.488,255,255,255,1816.897,2417.667
10,0.323,255,255,255,505.398,2607.673
