 ,Area,Mean,Min,Max,X,Y
71,0.323,255,255,255,3454.833,102.557
72,0.323,255,255,255,4012.220,102.557
73,0.323,255,255,255,3319.038,103.125
74,0.968,255,255,255,4006.917,103.504
75,0.323,255,255,255,4008.243,103.125
76,0.323,255,255,255,3455.970,103.693
77,0.323,255,255,255,4014.493,103.693
78,0.646,255,255,255,2942.049,104.546
79,0.323,255,255,255,4013.357,104.261
80,0.323,255,255,255,4079.834,104.261
81,0.323,255,255,255,2944.037,104.830
82,0.323,255,255,255,3470.743,109.943
83,0.323,255,255,255,3300.856,110.511
84,0.323,255,255,255,3321.311,111.648
85,8.716,255,255,255,3298.962,115.183
86,0.323,255,255,255,3464.493,114.489
87,0.646,255,255,255,3293.754,115.057
88,0.323,255,255,255,3388.356,115.057
89,0.323,255,255,255,3425.288,115.057
90,0.646,255,255,255,3272.163,116.477
91,0.323,255,255,255,3453.129,116.193
92,3.551,255,255,255,3456.641,117.536
93,0.646,255,255,255,3453.413,119.318
94,0.323,255,255,255,3288.924,119.602
95,0.323,255,255,255,3456.538,119.602
96,0.323,255,255,255,3457.674,119.602
97,9.362,255,255,255,3006.224,124.794
98,0.323,255,255,255,3453.129,121.875
99,0.323,255,255,255,3454.265,121.875
100,0.323,255,255,255,4550.289,122.443
101,0.323,255,255,255,4550.289,123.580
102,1.937,255,255,255,3003.507,126.042
103,0.323,255,255,255,4554.835,125.852
104,0.323,255,255,255,3996.880,126.421
105,0.323,255,255,255,3293.470,126.989
106,0.323,255,255,255,4555.971,127.557
107,0.323,255,255,255,4555.971,129.262
108,1.291,255,255,255,2487.645,130.398
109,0.323,255,255,255,3282.674,133.239
110,0.323,255,255,255,3934.948,136.080
111,0.323,255,255,255,3737.220,136.648
112,0.323,255,255,255,4054.266,137.216
113,0.323,255,255,255,3291.197,141.762
114,0.323,255,255,255,3253.697,142.330
115,0.323,255,255,255,3876.993,142.898
116,0.323,255,255,255,3255.970,143.466
117,3.551,255,255,255,3254.317,145.171
118,0.968,255,255,255,3262.977,144.792
119,0.323,255,255,255,4075.857,145.171
120,4.842,255,255,255,3261.879,146.762
121,0.323,255,255,255,3263.924,145.739
122,0.323,255,255,255,4548.017,145.739
123,0.323,255,255,255,3258.242,146.307
124,0.968,255,255,255,3252.750,147.443
125,0.646,255,255,255,3249.151,147.727
126,0.323,255,255,255,3250.856,147.443
127,8.071,255,255,255,3261.538,148.966
128,0.323,255,255,255,3387.220,147.443
129,0.323,255,255,255,4546.312,147.443
130,7.748,255,255,255,3248.844,149.882
131,0.323,255,255,255,3254.265,148.012
132,0.323,255,255,255,3255.401,148.012
133,1.937,255,255,255,3386.746,149.621
134,19.047,255,255,255,2945.992,151.555
135,0.323,255,255,255,3254.265,149.148
136,0.323,255,255,255,3255.401,149.148
137,4.197,255,255,255,3389.492,150.896
138,0.323,255,255,255,4038.357,149.148
139,0.323,255,255,255,3245.742,149.716
140,0.646,255,255,255,3253.129,150.000
141,0.323,255,255,255,4039.493,149.716
142,0.323,255,255,255,3408.243,150.284
143,0.323,255,255,255,4045.743,150.284
144,0.646,255,255,255,4043.755,150.852
145,0.646,255,255,255,3384.095,151.421
146,0.323,255,255,255,4002.561,151.421
147,0.323,255,255,255,4045.175,151.421
148,0.323,255,255,255,4039.493,151.989
149,12.590,255,255,255,3018.688,155.893
150,3.551,255,255,255,3389.596,154.520
151,0.323,255,255,255,3016.765,154.830
152,0.646,255,255,255,2944.322,155.682
153,0.323,255,255,255,3897.448,155.966
154,0.323,255,255,255,3021.878,157.102
155,0.323,255,255,255,3142.333,158.239
156,0.646,255,255,255,3391.481,158.523
157,0.323,255,255,255,2945.174,158.807
158,0.646,255,255,255,3389.492,159.091
159,2.905,255,255,255,2894.353,160.512
160,0.323,255,255,255,3870.175,159.375
161,0.323,255,255,255,3145.174,159.943
162,0.323,255,255,255,3307.674,161.080
163,0.323,255,255,255,3873.584,161.080
164,0.323,255,255,255,2895.742,161.648
165,0.646,255,255,255,3413.640,163.352
166,0.323,255,255,255,3867.902,163.352
167,0.323,255,255,255,3872.448,163.921
168,0.323,255,255,255,3532.106,164.489
169,0.323,255,255,255,3457.106,166.762
170,0.323,255,255,255,4415.062,166.762
171,0.323,255,255,255,4413.925,168.466
172,1.937,255,255,255,3455.970,170.076
173,0.323,255,255,255,4090.630,169.602
174,0.323,255,255,255,3457.674,170.171
175,0.646,255,255,255,4088.925,170.455
176,1.291,255,255,255,4091.908,170.597
177,0.646,255,255,255,4087.505,170.739
178,0.323,255,255,255,3277.561,171.307
179,0.646,255,255,255,3457.390,171.591
180,0.323,255,255,255,3459.379,171.875
181,0.323,255,255,255,3456.538,172.443
182,0.646,255,255,255,3531.254,173.580
183,0.323,255,255,255,3458.243,174.716
184,0.323,255,255,255,3408.243,181.534
185,0.323,255,255,255,3017.901,184.375
186,0.323,255,255,255,3365.061,184.943
187,0.968,255,255,255,3367.144,185.512
188,0.646,255,255,255,2879.549,185.512
189,0.968,255,255,255,3018.091,185.701
190,0.323,255,255,255,3363.924,185.512
191,0.323,255,255,255,2877.560,186.648
192,0.323,255,255,255,3362.220,186.648
193,0.646,255,255,255,2910.799,187.500
194,3.228,255,255,255,4425.971,188.580
195,0.323,255,255,255,4429.266,187.216
196,0.323,255,255,255,3367.333,187.784
197,0.323,255,255,255,2878.128,188.352
198,0.323,255,255,255,4430.403,188.352
199,0.646,255,255,255,4423.016,189.205
200,0.323,255,255,255,2908.242,189.489
201,1.291,255,255,255,3362.930,189.773
202,0.323,255,255,255,3365.629,189.489
203,19.047,255,255,255,2925.682,194.420
204,2.583,255,255,255,4420.318,192.117
205,0.323,255,255,255,2923.015,191.193
206,0.323,255,255,255,4421.880,191.193
207,0.323,255,255,255,4107.107,191.762
208,0.646,255,255,255,2922.447,192.614
209,0.646,255,255,255,4422.164,192.614
210,0.323,255,255,255,3348.015,193.466
211,0.323,255,255,255,3471.879,193.466
212,1.291,255,255,255,4422.590,194.034
213,0.323,255,255,255,2920.174,194.034
214,5.165,255,255,255,2921.665,195.739
215,0.646,255,255,255,2892.049,196.591
216,3.228,255,255,255,2889.492,198.068
217,0.323,255,255,255,2885.515,197.443
218,0.646,255,255,255,2886.651,197.727
219,0.646,255,255,255,2891.765,198.296
220,3.874,255,255,255,2923.914,199.101
221,0.968,255,255,255,2890.818,199.527
222,3.551,255,255,255,2888.252,200.491
223,1.291,255,255,255,2885.515,201.137
224,6.134,255,255,255,2779.085,202.886
225,0.323,255,255,255,3932.107,201.421
226,0.323,255,255,255,4454.266,203.125
227,0.323,255,255,255,2775.855,203.693
228,0.646,255,255,255,2776.708,204.546
229,0.323,255,255,255,3929.834,204.262
230,0.323,255,255,255,2774.719,205.398
231,1.291,255,255,255,2777.276,205.824
232,0.323,255,255,255,3930.402,205.966
233,0.323,255,255,255,3335.515,206.534
234,0.323,255,255,255,3332.106,207.103
235,0.323,255,255,255,3332.674,208.239
236,0.323,255,255,255,3333.811,209.943
237,0.323,255,255,255,3336.083,209.943
238,0.968,255,255,255,4322.448,212.216
239,4.197,255,255,255,4318.733,214.576
240,4.520,255,255,255,4431.701,215.219
241,1.291,255,255,255,4433.528,215.625
242,0.323,255,255,255,4428.698,216.193
243,0.323,255,255,255,4434.948,216.193
244,0.323,255,255,255,3867.334,219.034
245,0.323,255,255,255,2493.469,220.171
246,0.323,255,255,255,2495.173,220.171
247,0.968,255,255,255,2497.257,221.686
248,0.323,255,255,255,2497.446,223.012
249,0.323,255,255,255,2499.151,224.148
250,0.323,255,255,255,2632.673,225.284
251,0.646,255,255,255,3143.185,226.137
252,0.323,255,255,255,3140.629,226.989
253,0.646,255,255,255,3141.765,227.273
254,0.323,255,255,255,3144.038,228.125
255,0.323,255,255,255,3138.924,228.693
256,0.323,255,255,255,3142.901,228.693
257,0.323,255,255,255,3228.697,229.262
258,0.323,255,255,255,3421.879,229.830
259,30.023,255,255,255,3228.147,232.481
260,0.323,255,255,255,3431.538,230.966
261,0.323,255,255,255,3386.083,231.534
262,0.323,255,255,255,3291.765,233.239
263,0.323,255,255,255,3287.788,234.375
264,0.323,255,255,255,3551.424,234.943
265,0.323,255,255,255,3549.720,236.080
266,0.646,255,255,255,4362.789,236.364
267,0.323,255,255,255,3288.924,237.216
268,2.905,255,255,255,3294.480,238.226
269,0.323,255,255,255,4363.925,237.216
270,0.323,255,255,255,3296.311,238.921
271,0.323,255,255,255,3250.856,240.057
272,0.646,255,255,255,3293.186,240.909
273,0.323,255,255,255,3551.424,241.193
274,0.646,255,255,255,4354.834,241.478
275,0.968,255,255,255,4390.062,241.762
276,1.614,255,255,255,3501.765,242.330
277,0.323,255,255,255,4387.221,241.762
278,0.323,255,255,255,4388.925,241.762
279,0.323,255,255,255,4119.607,242.330
280,0.646,255,255,255,2962.503,242.898
281,0.646,255,255,255,2963.924,243.182
282,0.323,255,255,255,3251.992,242.898
283,1.291,255,255,255,3504.265,243.040
284,0.323,255,255,255,4388.925,242.898
285,0.323,255,255,255,2962.219,244.034
286,0.968,255,255,255,2965.439,244.603
287,0.646,255,255,255,3501.424,244.318
288,1.614,255,255,255,3502.788,244.489
289,0.323,255,255,255,2963.924,244.603
290,1.291,255,255,255,2963.498,245.739
291,0.323,255,255,255,4392.903,245.739
292,0.968,255,255,255,2965.250,246.496
293,0.323,255,255,255,4392.903,246.875
294,0.323,255,255,255,3230.401,247.443
295,0.323,255,255,255,4537.221,248.012
296,0.646,255,255,255,3392.617,253.125
297,0.323,255,255,255,3395.174,254.830
298,0.323,255,255,255,3393.470,255.398
299,53.267,255,255,255,3001.710,260.808
300,3.874,255,255,255,3311.036,257.907
301,0.323,255,255,255,4475.857,257.103
302,0.323,255,255,255,3003.697,257.671
303,0.646,255,255,255,3313.924,259.091
304,0.323,255,255,255,4284.948,260.512
305,0.323,255,255,255,3314.492,261.648
306,0.323,255,255,255,2770.174,262.216
307,0.323,255,255,255,4484.948,262.216
308,0.323,255,255,255,2767.333,262.784
309,0.323,255,255,255,3315.061,262.784
310,0.323,255,255,255,4408.812,262.784
311,0.323,255,255,255,3242.333,263.353
312,0.323,255,255,255,2771.310,263.921
313,2.905,255,255,255,2770.300,265.310
314,0.323,255,255,255,2768.469,266.193
315,0.323,255,255,255,3421.879,266.762
316,1.291,255,255,255,4257.391,268.608
317,0.323,255,255,255,2882.674,269.034
318,0.323,255,255,255,3317.901,269.603
319,0.323,255,255,255,3328.129,269.603
320,2.260,255,255,255,3357.187,270.414
321,3.551,255,255,255,3352.871,270.997
322,0.646,255,255,255,4257.675,270.455
323,1.291,255,255,255,3898.584,271.591
324,0.323,255,255,255,2878.128,271.875
325,0.968,255,255,255,3354.833,272.443
326,0.323,255,255,255,3411.652,272.443
327,7.102,255,255,255,3900.779,273.916
328,0.323,255,255,255,4252.562,272.443
329,0.646,255,255,255,3356.538,273.296
330,2.583,255,255,255,3901.212,275.782
331,0.323,255,255,255,4405.403,274.716
332,0.323,255,255,255,3907.107,275.284
333,0.646,255,255,255,3903.982,276.137
334,0.323,255,255,255,3428.129,276.989
335,2.905,255,255,255,2997.194,279.135
336,0.323,255,255,255,2720.742,278.125
337,0.323,255,255,255,2999.151,278.125
338,0.323,255,255,255,4526.426,278.125
339,0.323,255,255,255,2719.605,279.262
340,1.291,255,255,255,2723.014,279.830
341,0.323,255,255,255,2999.719,279.262
342,0.646,255,255,255,2995.458,280.398
343,0.646,255,255,255,2997.731,281.534
344,0.323,255,255,255,2997.447,282.671
345,0.323,255,255,255,3347.447,283.239
346,0.323,255,255,255,3342.333,284.944
347,0.646,255,255,255,3236.935,286.932
348,2.260,255,255,255,3238.275,288.434
349,0.646,255,255,255,3265.345,288.353
350,0.646,255,255,255,3472.163,288.637
351,0.323,255,255,255,4094.039,288.353
352,7.425,255,255,255,3471.237,291.021
353,4.842,255,255,255,4089.569,290.133
354,0.646,255,255,255,3267.617,289.773
355,0.323,255,255,255,3469.606,289.489
356,0.323,255,255,255,3473.583,289.489
357,0.323,255,255,255,3240.061,290.057
358,0.323,255,255,255,3474.720,290.057
359,0.646,255,255,255,3266.197,290.909
360,0.323,255,255,255,3321.311,291.194
361,0.968,255,255,255,3237.788,292.330
362,0.646,255,255,255,3241.481,291.762
363,0.323,255,255,255,3268.470,292.330
364,0.323,255,255,255,3476.993,292.330
365,0.968,255,255,255,3238.924,293.466
366,0.968,255,255,255,3241.954,293.087
367,0.323,255,255,255,4098.016,292.898
368,0.323,255,255,255,3321.311,293.466
369,0.323,255,255,255,3323.015,293.466
370,3.874,255,255,255,3236.651,295.218
371,2.583,255,255,255,3238.782,296.236
372,0.646,255,255,255,3778.413,295.455
373,0.323,255,255,255,3241.765,295.739
374,0.323,255,255,255,3030.969,296.307
375,0.323,255,255,255,4511.085,296.875
376,0.323,255,255,255,3236.083,298.580
377,0.968,255,255,255,2865.628,299.716
378,0.323,255,255,255,2863.924,299.716
379,0.323,255,255,255,2865.628,301.989
380,0.323,255,255,255,2860.515,302.557
381,0.323,255,255,255,2861.651,303.125
382,0.646,255,255,255,4455.971,303.409
383,0.323,255,255,255,4457.107,303.125
384,0.323,255,255,255,2860.515,303.694
385,0.323,255,255,255,2862.787,304.262
386,1.291,255,255,255,2861.651,305.256
387,0.323,255,255,255,4571.312,305.398
388,0.323,255,255,255,4565.630,305.966
389,0.968,255,255,255,2861.462,306.724
390,0.323,255,255,255,3212.788,309.944
391,0.323,255,255,255,4449.721,311.648
392,0.323,255,255,255,4569.039,313.353
393,0.323,255,255,255,2892.333,315.057
394,0.323,255,255,255,2895.742,315.625
395,0.323,255,255,255,3903.129,316.194
396,0.968,255,255,255,2893.280,317.141
397,0.323,255,255,255,3402.561,316.762
398,0.323,255,255,255,2896.310,317.330
399,0.646,255,255,255,3114.776,317.330
400,8.071,255,255,255,3114.515,319.580
401,6.457,255,255,255,2918.128,320.995
402,0.323,255,255,255,2916.196,320.171
403,0.323,255,255,255,2915.060,320.739
404,25.181,255,255,255,3145.123,325.022
405,0.646,255,255,255,4269.039,322.159
406,0.323,255,255,255,4271.880,322.444
407,0.323,255,255,255,2918.469,323.012
408,0.323,255,255,255,4270.743,323.012
409,0.323,255,255,255,4487.221,323.012
410,0.323,255,255,255,3721.311,323.580
411,0.323,255,255,255,3307.106,324.716
412,0.646,255,255,255,4486.085,325.000
413,0.323,255,255,255,3725.857,325.284
414,0.323,255,255,255,4270.175,325.284
415,0.646,255,255,255,3723.584,327.273
416,0.323,255,255,255,3353.697,327.557
417,15.173,255,255,255,4465.340,330.592
418,0.323,255,255,255,3803.698,328.125
419,0.323,255,255,255,4441.766,328.125
420,3.874,255,255,255,4488.073,328.788
421,0.323,255,255,255,4439.494,330.398
422,0.323,255,255,255,4469.607,330.398
423,0.323,255,255,255,4486.653,330.398
424,0.646,255,255,255,4438.641,331.819
425,1.614,255,255,255,4439.266,333.353
426,0.968,255,255,255,4488.736,333.428
427,1.291,255,255,255,4301.141,334.091
428,0.323,255,255,255,3537.788,334.375
429,0.323,255,255,255,4299.721,334.944
430,2.260,255,255,255,4439.737,336.080
431,0.323,255,255,255,4480.971,335.512
432,0.323,255,255,255,4300.289,336.080
433,5.165,255,255,255,4487.257,337.145
434,0.323,255,255,255,4621.312,336.080
435,0.646,255,255,255,4417.619,336.932
436,0.323,255,255,255,4419.607,336.648
437,0.323,255,255,255,4441.198,336.648
438,0.323,255,255,255,3945.743,337.216
439,0.323,255,255,255,2965.060,337.784
440,0.323,255,255,255,3000.288,338.921
441,0.323,255,255,255,3001.992,338.921
442,0.323,255,255,255,3001.424,340.057
443,0.323,255,255,255,4460.516,342.898
444,2.905,255,255,255,2828.318,343.971
445,0.323,255,255,255,2996.878,344.034
446,0.323,255,255,255,3335.515,345.171
447,0.323,255,255,255,2828.696,349.148
448,0.323,255,255,255,3315.061,350.284
449,18.401,255,255,255,2928.148,355.378
450,0.968,255,255,255,2830.969,351.989
451,0.323,255,255,255,3401.424,351.989
452,0.323,255,255,255,2830.401,353.125
453,0.323,255,255,255,2926.992,353.125
454,0.323,255,255,255,3196.879,353.125
455,0.323,255,255,255,2830.401,354.262
456,0.323,255,255,255,2831.537,354.262
457,0.646,255,255,255,2832.674,354.546
458,0.323,255,255,255,2925.287,354.830
459,0.968,255,255,255,3423.394,355.209
460,0.323,255,255,255,2830.969,355.398
461,0.323,255,255,255,3092.333,355.966
462,0.323,255,255,255,3376.992,355.966
463,0.323,255,255,255,3093.469,356.534
464,0.323,255,255,255,3425.856,356.534
465,0.323,255,255,255,2932.106,357.103
466,0.323,255,255,255,3423.015,357.103
467,0.968,255,255,255,3091.575,358.050
468,0.323,255,255,255,3090.060,358.239
469,1.291,255,255,255,3426.140,358.807
470,0.323,255,255,255,2924.719,358.807
471,0.323,255,255,255,3424.720,358.807
472,9.362,255,255,255,4415.904,360.943
473,0.968,255,255,255,4394.986,362.027
474,0.323,255,255,255,4398.585,361.648
475,0.968,255,255,255,4397.259,362.406
476,0.323,255,255,255,3839.493,362.785
477,10.331,255,255,255,4399.011,365.217
478,0.323,255,255,255,3816.198,363.353
479,4.842,255,255,255,3107.560,365.133
480,0.646,255,255,255,4394.323,363.921
481,0.323,255,255,255,3294.606,364.489
482,0.646,255,255,255,3816.482,364.489
483,0.323,255,255,255,3293.470,365.625
484,0.323,255,255,255,3289.492,366.194
485,0.323,255,255,255,3383.242,366.762
486,0.323,255,255,255,3101.424,367.330
487,0.323,255,255,255,3451.424,369.603
488,0.323,255,255,255,4370.744,370.171
489,0.323,255,255,255,4628.698,370.739
490,0.323,255,255,255,3379.265,373.580
491,0.323,255,255,255,3961.652,373.580
492,0.323,255,255,255,3377.561,375.853
493,0.323,255,255,255,4274.153,376.421
494,0.323,255,255,255,3920.743,377.557
495,0.323,255,255,255,3506.538,379.262
496,0.968,255,255,255,4355.781,380.209
497,0.323,255,255,255,4357.675,379.830
498,0.323,255,255,255,3327.561,380.398
499,0.323,255,255,255,3962.220,380.966
500,0.323,255,255,255,2804.833,382.103
501,6.457,255,255,255,3954.465,384.347
502,0.323,255,255,255,3952.561,383.239
503,0.323,255,255,255,3886.084,383.807
504,1.614,255,255,255,4012.675,384.148
505,0.323,255,255,255,4329.834,383.807
506,0.646,255,255,255,4015.345,384.660
507,0.323,255,255,255,3951.425,384.944
508,4.842,255,255,255,3962.069,386.231
509,12.268,255,255,255,4334.724,387.620
510,0.323,255,255,255,3333.242,385.512
511,0.323,255,255,255,3956.539,385.512
512,0.323,255,255,255,3951.993,386.648
513,0.323,255,255,255,4157.675,387.785
514,1.614,255,255,255,3118.924,389.148
515,0.968,255,255,255,3121.310,388.542
516,0.323,255,255,255,2958.810,388.921
517,0.323,255,255,255,3372.447,388.921
518,1.937,255,255,255,4156.634,389.394
519,0.968,255,255,255,4292.334,389.300
520,2.260,255,255,255,3115.547,390.463
521,1.614,255,255,255,4160.857,389.944
522,0.323,255,255,255,2957.674,390.057
523,5.165,255,255,255,2959.094,391.549
524,2.583,255,255,255,2964.989,390.910
525,49.716,255,255,255,3293.075,393.953
526,0.323,255,255,255,4367.335,390.625
527,0.323,255,255,255,2962.219,391.194
528,0.323,255,255,255,3118.469,391.194
529,0.323,255,255,255,3811.652,391.194
530,0.323,255,255,255,4161.652,391.194
531,0.323,255,255,255,4291.766,391.194
532,0.646,255,255,255,4293.471,391.478
533,0.323,255,255,255,2963.356,392.330
534,0.323,255,255,255,3118.469,392.330
535,0.323,255,255,255,2957.106,392.898
536,0.323,255,255,255,2961.083,392.898
537,0.323,255,255,255,4292.903,392.898
538,0.968,255,255,255,3388.735,393.845
539,0.323,255,255,255,3115.060,394.603
540,0.323,255,255,255,3116.765,395.171
541,0.323,255,255,255,3312.220,396.307
542,0.323,255,255,255,3314.492,396.875
543,0.323,255,255,255,3778.697,396.875
544,0.323,255,255,255,3271.311,397.444
545,0.323,255,255,255,3304.833,398.012
546,0.323,255,255,255,3790.629,398.012
547,0.323,255,255,255,3270.742,398.580
548,1.937,255,255,255,3274.057,399.716
549,0.323,255,255,255,3834.948,400.285
550,0.968,255,255,255,3273.583,401.232
551,0.323,255,255,255,3788.925,400.853
552,0.646,255,255,255,3833.527,401.137
553,0.323,255,255,255,3272.447,401.989
554,0.646,255,255,255,4325.573,402.557
555,0.323,255,255,255,3275.856,403.125
556,0.323,255,255,255,4330.403,403.125
557,0.323,255,255,255,3335.515,404.830
558,0.323,255,255,255,4325.289,404.830
559,24.535,255,255,255,3093.529,408.471
560,0.968,255,255,255,4283.433,405.966
561,0.968,255,255,255,4281.728,406.535
562,0.323,255,255,255,4325.857,405.966
563,0.323,255,255,255,3310.515,407.103
564,0.323,255,255,255,3313.356,407.103
565,0.323,255,255,255,3405.970,407.103
566,0.323,255,255,255,4307.675,407.103
567,0.323,255,255,255,4624.153,408.239
568,0.323,255,255,255,3011.651,408.807
569,0.323,255,255,255,3279.265,408.807
570,7.102,255,255,255,3428.155,411.003
571,0.968,255,255,255,3431.727,410.322
572,0.323,255,255,255,3237.788,410.512
573,0.323,255,255,255,4641.767,410.512
574,0.646,255,255,255,3094.322,411.932
575,0.323,255,255,255,4217.903,411.648
576,1.291,255,255,255,3432.958,412.500
577,0.323,255,255,255,3096.879,412.785
578,0.323,255,255,255,4218.471,413.353
579,3.551,255,255,255,3432.778,415.522
580,1.614,255,255,255,3437.902,414.716
581,0.323,255,255,255,3439.493,413.921
582,0.968,255,255,255,3428.508,414.679
583,0.323,255,255,255,4218.471,414.489
584,0.323,255,255,255,3430.970,416.194
585,0.646,255,255,255,3435.799,416.478
586,0.323,255,255,255,3438.356,416.194
587,0.323,255,255,255,3440.061,416.194
588,2.583,255,255,255,3870.885,416.904
589,16.464,255,255,255,3029.755,419.068
590,0.323,255,255,255,3222.447,417.330
591,0.323,255,255,255,3375.856,417.330
592,0.646,255,255,255,3377.277,417.898
593,2.583,255,255,255,3222.163,419.745
594,0.323,255,255,255,3223.583,418.466
595,0.323,255,255,255,3749.152,418.466
596,0.323,255,255,255,4357.107,418.466
597,0.323,255,255,255,4528.698,418.466
598,0.323,255,255,255,3223.583,419.603
599,0.323,255,255,255,3335.515,420.171
600,0.968,255,255,255,3333.811,421.307
601,2.583,255,255,255,4529.480,423.509
602,0.323,255,255,255,3316.765,423.012
603,0.323,255,255,255,3333.811,423.012
604,0.323,255,255,255,3333.242,424.148
605,0.323,255,255,255,3334.947,424.716
606,0.323,255,255,255,4590.630,425.853
607,0.323,255,255,255,3179.833,426.421
608,0.323,255,255,255,3436.652,428.125
609,0.323,255,255,255,3319.606,428.694
610,0.323,255,255,255,3028.697,429.830
611,2.905,255,255,255,3030.401,430.588
612,0.323,255,255,255,4413.925,430.398
613,0.323,255,255,255,4508.812,430.398
614,0.323,255,255,255,4058.243,430.966
615,0.323,255,255,255,4057.107,431.535
616,0.323,255,255,255,4507.107,431.535
617,0.323,255,255,255,2822.446,432.103
618,0.323,255,255,255,4059.380,432.103
619,2.260,255,255,255,4415.062,432.590
620,1.937,255,255,255,4417.240,432.860
621,0.968,255,255,255,4536.274,432.671
622,1.291,255,255,255,2823.583,433.239
623,2.905,255,255,255,3797.953,433.870
624,0.968,255,255,255,4054.266,433.239
625,2.260,255,255,255,2820.985,434.051
626,0.323,255,255,255,4060.516,433.239
627,0.323,255,255,255,4061.652,433.239
628,0.323,255,255,255,3127.560,433.807
629,0.968,255,255,255,2823.583,434.944
630,0.968,255,255,255,4053.887,435.133
631,0.323,255,255,255,4059.948,434.944
632,1.614,255,255,255,4417.903,435.625
633,0.323,255,255,255,2663.355,435.512
634,20.016,255,255,255,3313.741,438.985
635,0.323,255,255,255,3794.038,435.512
636,2.905,255,255,255,4058.433,436.459
637,0.323,255,255,255,4419.607,435.512
638,0.646,255,255,255,2820.742,436.364
639,0.323,255,255,255,2823.015,436.080
640,0.323,255,255,255,3282.106,436.080
641,0.323,255,255,255,3310.515,436.080
642,0.323,255,255,255,4054.834,436.648
643,0.323,255,255,255,4055.971,436.648
644,0.968,255,255,255,2661.083,437.406
645,0.646,255,255,255,2819.037,437.500
646,0.323,255,255,255,4416.766,437.216
647,0.323,255,255,255,2820.174,437.785
648,0.646,255,255,255,2822.446,438.069
649,0.646,255,255,255,3310.231,438.069
650,0.323,255,255,255,4294.607,438.353
651,0.323,255,255,255,3188.356,439.489
652,0.323,255,255,255,3191.197,439.489
653,0.646,255,255,255,3310.231,439.489
654,0.323,255,255,255,4510.516,439.489
655,0.323,255,255,255,2821.310,440.057
656,0.323,255,255,255,3199.720,440.626
657,0.323,255,255,255,4415.062,440.626
658,0.323,255,255,255,3316.197,441.194
659,0.646,255,255,255,3200.572,441.762
660,0.323,255,255,255,4354.266,441.762
661,0.323,255,255,255,3188.356,442.898
662,0.323,255,255,255,3200.288,443.466
663,0.323,255,255,255,3521.879,443.466
664,0.323,255,255,255,4351.994,443.466
