 ,Area,Mean,Min,Max,X,Y
227,6.779,255,255,255,1212.622,920.172
228,0.323,255,255,255,1223.012,920.172
229,0.646,255,255,255,1170.455,921.592
230,0.323,255,255,255,1224.717,921.876
231,0.968,255,255,255,1574.149,922.065
232,0.323,255,255,255,1173.012,922.444
233,0.323,255,255,255,1576.421,922.444
234,0.323,255,255,255,1212.217,923.012
235,0.323,255,255,255,1171.876,924.149
236,9.362,255,255,255,1272.777,925.579
237,6.134,255,255,255,1994.514,926.242
238,3.551,255,255,255,1267.950,928.694
239,1.291,255,255,255,1275.853,928.836
240,0.323,255,255,255,1277.558,928.126
241,0.323,255,255,255,1274.148,929.262
242,0.646,255,255,255,2346.876,929.547
243,2.260,255,255,255,1272.850,930.886
244,0.323,255,255,255,1433.808,936.649
245,17.110,255,255,255,1430.313,939.372
246,0.323,255,255,255,1399.717,938.922
247,0.323,255,255,255,1434.376,940.626
248,0.323,255,255,255,1402.558,941.194
249,9.685,255,255,255,1391.724,949.641
250,56.495,255,255,255,1052.119,965.483
251,9.039,255,255,255,1283.077,960.553
252,0.968,255,255,255,1283.050,963.543
253,44.228,255,255,255,1648.186,968.654
254,0.323,255,255,255,1649.717,963.922
255,0.323,255,255,255,1650.853,963.922
256,0.323,255,255,255,1644.603,969.603
257,17.756,255,255,255,1627.361,974.149
258,15.819,255,255,255,1673.615,977.929
259,0.323,255,255,255,1678.126,981.535
260,1.614,255,255,255,1388.808,982.672
261,1.937,255,255,255,1678.599,984.092
262,0.968,255,255,255,1389.300,984.566
263,2.583,255,255,255,1612.856,985.299
264,0.646,255,255,255,1385.512,985.797
265,1.937,255,255,255,1390.247,987.122
266,0.323,255,255,255,1384.944,987.785
267,2.260,255,255,255,1616.032,989.084
268,0.968,255,255,255,1387.974,989.490
269,0.968,255,255,255,1610.323,989.111
270,8.394,255,255,255,1763.703,993.380
271,11.945,255,255,255,1675.085,994.849
272,0.323,255,255,255,1769.035,995.740
273,0.646,255,255,255,1770.171,996.024
274,1.291,255,255,255,2317.615,996.024
275,7.425,255,255,255,1675.359,998.284
276,0.323,255,255,255,1679.262,997.444
277,0.646,255,255,255,1678.978,998.581
278,0.646,255,255,255,1673.296,1000.001
279,1.291,255,255,255,1960.797,1002.984
280,7.102,255,255,255,1961.158,1005.166
281,0.323,255,255,255,1278.694,1009.944
282,0.323,255,255,255,1279.262,1011.081
283,0.968,255,255,255,1278.883,1012.596
284,0.323,255,255,255,1280.398,1013.353
285,0.968,255,255,255,1732.293,1037.028
286,6.457,255,255,255,1255.711,1041.507
287,1.291,255,255,255,1258.523,1041.336
288,0.968,255,255,255,1255.398,1044.603
289,2.260,255,255,255,1257.671,1044.603
290,0.323,255,255,255,1365.058,1047.444
291,0.323,255,255,255,1368.467,1049.149
292,2.905,255,255,255,1364.426,1051.106
293,0.323,255,255,255,1364.489,1053.126
294,3.874,255,255,255,1653.126,1055.683
295,28.732,255,255,255,1087.861,1081.765
296,2.260,255,255,255,1749.149,1081.129
297,1.614,255,255,255,1742.785,1081.876
298,11.299,255,255,255,1749.246,1085.529
299,0.323,255,255,255,1090.626,1084.944
300,0.323,255,255,255,1084.376,1085.513
301,0.323,255,255,255,1090.057,1086.081
302,1.614,255,255,255,1425.967,1098.013
303,29.378,255,255,255,1077.351,1100.535
304,0.968,255,255,255,1076.232,1103.884
305,6.779,255,255,255,1760.648,1114.463
306,1.614,255,255,255,1766.990,1116.990
307,0.323,255,255,255,1762.217,1117.331
308,0.646,255,255,255,1765.342,1118.183
309,0.323,255,255,255,1763.921,1118.467
310,0.968,255,255,255,1355.398,1119.982
311,2.583,255,255,255,1358.097,1120.456
312,2.905,255,255,255,1765.879,1120.551
313,0.323,255,255,255,1351.421,1124.149
314,3.874,255,255,255,1356.535,1125.143
315,1.291,255,255,255,1354.120,1125.285
316,0.323,255,255,255,1353.126,1126.422
317,0.968,255,255,255,2027.558,1126.422
318,8.394,255,255,255,2010.250,1130.858
319,0.323,255,255,255,1654.262,1133.808
320,0.646,255,255,255,1654.262,1135.229
321,5.488,255,255,255,1739.055,1143.400
322,0.323,255,255,255,1736.649,1142.331
323,1.937,255,255,255,1714.111,1144.319
324,0.323,255,255,255,1732.671,1143.467
325,5.165,255,255,255,1723.261,1145.030
326,5.165,255,255,255,1793.858,1144.994
327,2.260,255,255,255,1719.847,1144.928
328,13.236,255,255,255,2391.846,1146.890
329,10.331,255,255,255,1735.619,1148.013
330,0.323,255,255,255,1720.740,1146.308
331,4.520,255,255,255,1793.020,1149.230
332,4.197,255,255,255,1491.456,1152.777
333,0.323,255,255,255,1494.603,1157.104
334,0.968,255,255,255,2143.088,1157.293
335,0.646,255,255,255,1417.899,1157.956
336,0.323,255,255,255,2044.603,1158.808
337,0.968,255,255,255,1772.634,1160.323
338,0.323,255,255,255,1775.853,1159.944
339,1.291,255,255,255,2143.751,1161.081
340,0.323,255,255,255,1771.308,1161.081
341,0.323,255,255,255,1772.444,1161.649
342,0.323,255,255,255,1774.149,1161.649
343,0.323,255,255,255,1769.603,1162.217
344,0.646,255,255,255,1769.887,1163.354
345,0.646,255,255,255,1771.592,1163.922
346,0.646,255,255,255,1774.717,1164.774
347,0.323,255,255,255,1711.649,1166.195
348,0.323,255,255,255,1770.740,1166.763
349,0.323,255,255,255,1774.149,1166.763
350,20.984,255,255,255,1708.886,1170.539
351,3.874,255,255,255,1815.011,1170.503
352,0.323,255,255,255,2635.513,1169.604
353,2.260,255,255,255,1197.444,1172.363
354,6.457,255,255,255,1809.064,1173.325
355,0.323,255,255,255,1607.671,1173.013
356,5.165,255,255,255,1194.390,1175.392
357,0.968,255,255,255,1196.876,1174.149
358,0.323,255,255,255,1705.399,1174.717
359,0.323,255,255,255,1198.012,1175.854
360,0.323,255,255,255,1707.671,1175.854
361,0.323,255,255,255,1704.262,1176.990
362,0.323,255,255,255,1199.148,1178.126
363,2.905,255,255,255,1649.527,1179.326
364,1.937,255,255,255,1701.990,1180.683
365,7.748,255,255,255,1666.241,1190.153
366,2.260,255,255,255,1668.873,1195.984
367,0.323,255,255,255,1617.899,1195.172
368,0.323,255,255,255,1946.876,1205.399
369,0.323,255,255,255,1947.444,1207.104
370,0.323,255,255,255,1638.353,1207.672
371,0.323,255,255,255,1948.012,1208.808
372,13.559,255,255,255,1749.243,1213.272
373,0.323,255,255,255,1650.285,1212.217
374,68.117,255,255,255,1650.132,1218.238
375,0.323,255,255,255,1655.399,1212.217
376,0.323,255,255,255,1646.308,1213.354
377,0.323,255,255,255,1657.103,1213.922
378,0.646,255,255,255,1646.308,1214.774
379,1.291,255,255,255,1655.683,1214.774
380,0.323,255,255,255,1644.603,1217.331
381,0.323,255,255,255,1644.035,1218.467
382,0.323,255,255,255,1749.149,1218.467
383,3.228,255,255,255,1608.183,1223.979
384,0.323,255,255,255,1653.126,1223.581
385,0.323,255,255,255,1606.535,1225.854
386,25.504,255,255,255,1613.066,1229.090
387,0.323,255,255,255,1608.808,1230.399
388,0.323,255,255,255,1612.217,1232.672
389,0.646,255,255,255,1660.512,1232.956
390,0.323,255,255,255,2316.194,1235.513
391,2.583,255,255,255,1659.660,1237.217
392,0.323,255,255,255,2315.626,1236.649
393,0.323,255,255,255,1167.898,1242.331
394,0.323,255,255,255,1172.444,1242.331
395,0.323,255,255,255,1173.580,1243.467
396,1.291,255,255,255,1482.103,1252.842
397,0.323,255,255,255,2166.194,1254.831
398,14.205,255,255,255,1113.805,1257.620
399,1.291,255,255,255,2166.763,1256.109
400,0.323,255,255,255,2169.604,1255.967
401,0.646,255,255,255,2164.774,1256.536
402,0.323,255,255,255,2166.194,1258.240
403,32.283,255,255,255,1740.552,1263.155
404,3.874,255,255,255,1743.656,1260.465
405,4.520,255,255,255,1110.431,1260.837
406,1.291,255,255,255,2229.121,1262.786
407,0.323,255,255,255,2229.831,1265.058
408,0.968,255,255,255,2233.240,1266.005
409,0.323,255,255,255,1962.217,1266.195
410,1.291,255,255,255,2229.547,1266.337
411,0.323,255,255,255,2349.149,1266.195
412,0.323,255,255,255,1467.330,1267.331
413,0.646,255,255,255,2229.547,1267.615
414,12.268,255,255,255,2232.059,1271.637
415,0.323,255,255,255,2350.285,1267.331
416,8.716,255,255,255,1753.841,1269.751
417,0.323,255,255,255,1746.876,1269.036
418,4.842,255,255,255,2138.429,1270.740
419,0.323,255,255,255,2230.399,1269.604
420,0.323,255,255,255,2138.353,1273.013
421,21.307,255,255,255,1755.416,1275.682
422,0.323,255,255,255,1491.762,1275.286
423,8.071,255,255,255,1514.308,1291.354
424,14.850,255,255,255,1680.967,1293.332
425,0.323,255,255,255,2258.240,1291.763
426,0.323,255,255,255,1768.467,1294.036
427,1.614,255,255,255,1513.580,1294.717
428,0.646,255,255,255,1685.796,1294.888
429,0.323,255,255,255,1767.331,1296.876
430,0.968,255,255,255,1335.891,1298.392
431,0.323,255,255,255,1336.648,1300.854
432,0.323,255,255,255,1748.581,1301.422
433,0.646,255,255,255,1777.274,1303.695
434,0.646,255,255,255,1780.683,1304.263
435,0.646,255,255,255,1757.103,1305.115
436,1.937,255,255,255,1759.565,1306.346
437,0.968,255,255,255,1776.043,1305.589
438,0.968,255,255,255,1765.437,1306.157
439,4.197,255,255,255,1778.301,1306.667
440,0.323,255,255,255,1757.103,1306.536
441,0.323,255,255,255,1766.762,1306.536
442,0.968,255,255,255,1764.300,1307.293
443,2.583,255,255,255,1766.833,1307.956
444,0.323,255,255,255,1769.035,1307.672
445,0.323,255,255,255,1780.967,1307.672
446,0.323,255,255,255,1384.944,1308.808
447,0.323,255,255,255,1762.217,1308.808
448,0.968,255,255,255,1780.967,1308.998
449,1.937,255,255,255,1383.997,1310.513
450,0.323,255,255,255,1772.444,1309.945
451,0.646,255,255,255,1774.717,1310.229
452,0.323,255,255,255,1762.785,1310.513
453,2.583,255,255,255,1765.342,1311.365
454,2.905,255,255,255,1385.765,1311.902
455,0.968,255,255,255,1770.550,1313.354
456,0.323,255,255,255,1774.149,1312.786
457,2.583,255,255,255,1783.453,1313.141
458,3.228,255,255,255,1757.331,1314.661
459,0.323,255,255,255,1755.967,1313.922
460,8.394,255,255,255,1760.272,1316.304
461,1.937,255,255,255,1784.565,1315.911
462,1.614,255,255,255,1777.785,1315.967
463,2.260,255,255,255,1755.642,1317.250
464,0.323,255,255,255,1763.353,1316.195
465,0.323,255,255,255,1780.967,1316.195
466,0.646,255,255,255,1766.478,1316.763
467,3.228,255,255,255,1769.319,1319.206
468,0.323,255,255,255,1771.308,1317.899
469,0.323,255,255,255,2602.558,1317.899
470,0.323,255,255,255,1784.944,1318.467
471,0.646,255,255,255,1752.842,1319.036
472,0.323,255,255,255,1767.899,1319.036
473,0.968,255,255,255,1781.156,1319.225
474,0.323,255,255,255,1787.785,1319.036
475,1.937,255,255,255,1777.274,1319.888
476,1.614,255,255,255,1707.331,1320.399
477,0.323,255,255,255,1709.944,1320.172
478,0.323,255,255,255,1750.853,1320.172
479,0.323,255,255,255,1766.762,1320.172
480,0.323,255,255,255,1770.740,1320.740
481,0.968,255,255,255,1748.959,1321.687
482,2.260,255,255,255,1768.223,1321.714
483,0.323,255,255,255,1706.535,1321.877
484,0.968,255,255,255,1761.270,1322.255
485,1.291,255,255,255,2102.132,1322.303
486,0.323,255,255,255,1751.421,1322.445
487,15.173,255,255,255,1707.514,1325.721
488,0.646,255,255,255,1791.194,1323.865
489,0.323,255,255,255,1793.467,1323.581
490,0.323,255,255,255,1749.717,1324.717
491,0.323,255,255,255,1742.899,1325.286
492,2.583,255,255,255,1749.859,1326.635
493,0.323,255,255,255,1789.490,1325.854
494,0.323,255,255,255,2099.717,1325.854
495,0.323,255,255,255,2339.490,1325.854
496,1.291,255,255,255,1740.910,1326.990
497,0.323,255,255,255,1763.921,1326.990
498,0.323,255,255,255,1767.331,1328.127
499,0.323,255,255,255,1771.876,1328.127
500,8.071,255,255,255,1770.876,1330.672
501,23.244,255,255,255,1781.535,1330.510
502,0.323,255,255,255,1747.444,1329.263
503,1.291,255,255,255,1746.024,1330.399
504,0.323,255,255,255,1767.331,1329.831
505,0.323,255,255,255,1749.149,1330.399
506,3.551,255,255,255,1751.266,1331.587
507,0.323,255,255,255,1361.649,1332.104
508,0.323,255,255,255,1767.899,1332.104
509,2.583,255,255,255,1769.816,1333.808
510,0.646,255,255,255,1779.546,1332.672
511,2.260,255,255,255,1756.210,1333.565
512,0.323,255,255,255,1767.899,1333.240
513,0.323,255,255,255,1266.194,1334.377
514,0.323,255,255,255,1362.785,1334.377
515,1.291,255,255,255,1752.842,1334.945
516,0.323,255,255,255,1771.308,1334.377
517,0.323,255,255,255,1265.058,1334.945
518,0.323,255,255,255,1361.080,1335.513
519,1.937,255,255,255,1363.353,1336.081
520,0.323,255,255,255,1750.853,1336.081
521,0.323,255,255,255,2413.922,1337.217
522,1.291,255,255,255,1754.973,1338.212
523,0.323,255,255,255,1751.990,1338.354
524,0.323,255,255,255,2254.263,1344.604
525,0.323,255,255,255,2412.785,1346.877
526,0.646,255,255,255,2253.126,1348.297
527,10.331,255,255,255,1744.834,1354.920
528,0.323,255,255,255,1749.717,1353.695
529,13.882,255,255,255,1490.190,1359.601
530,2.260,255,255,255,1745.902,1358.078
531,1.614,255,255,255,1494.376,1358.581
532,0.323,255,255,255,1487.785,1358.808
533,7.425,255,255,255,1758.758,1361.476
534,0.323,255,255,255,1494.603,1359.945
535,0.323,255,255,255,1956.535,1360.513
536,0.323,255,255,255,2533.240,1361.081
537,0.323,255,255,255,1955.967,1361.649
538,0.646,255,255,255,1957.672,1361.933
539,0.323,255,255,255,1492.899,1362.217
540,0.323,255,255,255,1954.262,1362.217
541,0.323,255,255,255,1488.921,1362.786
542,0.323,255,255,255,1955.399,1362.786
543,2.583,255,255,255,1487.572,1364.348
544,0.968,255,255,255,1757.293,1364.490
545,0.968,255,255,255,1958.619,1364.301
546,0.323,255,255,255,1490.058,1365.058
547,0.323,255,255,255,1757.671,1366.195
548,1.614,255,255,255,1755.853,1367.331
549,9.039,255,255,255,1760.654,1368.062
550,0.968,255,255,255,1812.028,1370.551
551,0.323,255,255,255,1600.285,1370.740
552,0.323,255,255,255,1813.353,1370.740
553,0.323,255,255,255,1814.490,1371.308
554,3.228,255,255,255,1598.467,1373.240
555,52.299,255,255,255,1813.013,1376.380
556,0.323,255,255,255,1600.285,1373.013
557,0.968,255,255,255,1815.815,1373.392
558,1.291,255,255,255,1303.978,1378.837
559,0.968,255,255,255,1820.171,1378.884
560,0.323,255,255,255,1054.830,1379.263
561,1.291,255,255,255,1814.490,1380.115
562,0.323,255,255,255,1815.626,1382.104
563,0.323,255,255,255,1812.217,1383.240
564,0.968,255,255,255,2109.755,1383.430
565,0.968,255,255,255,2110.134,1385.134
566,0.323,255,255,255,1948.012,1388.354
567,0.323,255,255,255,2654.831,1388.922
568,0.646,255,255,255,1719.319,1390.911
569,0.323,255,255,255,2251.990,1390.627
570,1.937,255,255,255,1721.876,1392.236
571,0.323,255,255,255,2664.490,1392.331
572,0.323,255,255,255,1720.171,1392.899
573,0.323,255,255,255,2663.354,1392.899
574,0.646,255,255,255,2664.774,1393.752
575,0.323,255,255,255,1719.035,1394.604
576,0.323,255,255,255,1720.171,1395.172
577,2.583,255,255,255,2663.709,1396.308
578,7.102,255,255,255,1714.464,1397.161
579,0.323,255,255,255,2662.217,1395.740
580,3.228,255,255,255,1717.899,1397.161
581,0.646,255,255,255,2665.058,1397.161
582,0.323,255,255,255,2250.285,1397.445
583,0.323,255,255,255,2666.195,1397.445
584,0.323,255,255,255,2333.808,1399.717
585,14.205,255,255,255,2334.002,1402.416
586,4.197,255,255,255,2186.256,1402.209
587,3.874,255,255,255,2912.123,1404.831
588,0.323,255,255,255,2332.672,1404.831
589,0.323,255,255,255,2915.627,1404.831
590,5.165,255,255,255,2204.121,1417.260
591,0.646,255,255,255,1762.217,1421.024
592,15.496,255,255,255,2219.296,1423.048
593,0.323,255,255,255,2217.331,1424.718
594,2.260,255,255,255,1762.947,1425.610
595,0.323,255,255,255,2221.308,1426.422
596,0.323,255,255,255,2216.194,1426.990
597,0.323,255,255,255,2217.899,1428.127
598,0.323,255,255,255,2219.035,1428.127
599,4.520,255,255,255,2223.540,1429.506
600,0.323,255,255,255,2228.126,1428.695
601,0.968,255,255,255,2114.490,1445.930
602,0.323,255,255,255,2117.899,1445.740
603,0.323,255,255,255,2116.194,1446.308
604,29.378,255,255,255,1296.913,1452.746
605,62.629,255,255,255,1636.944,1454.040
606,0.646,255,255,255,2564.206,1457.388
607,0.323,255,255,255,2567.331,1457.672
608,0.646,255,255,255,1292.046,1459.661
609,11.622,255,255,255,1741.999,1470.488
610,0.323,255,255,255,1738.921,1470.740
611,0.646,255,255,255,1738.921,1473.297
612,0.646,255,255,255,1741.762,1473.297
613,0.323,255,255,255,1744.035,1473.013
614,0.646,255,255,255,1742.615,1474.433
615,0.323,255,255,255,2401.422,1476.422
616,0.646,255,255,255,1689.774,1477.843
617,0.968,255,255,255,2405.588,1477.937
618,0.323,255,255,255,2574.717,1478.127
619,0.323,255,255,255,1688.921,1478.695
620,3.874,255,255,255,2403.268,1479.642
621,4.197,255,255,255,2187.611,1479.788
622,0.323,255,255,255,1684.376,1479.831
623,5.811,255,255,255,1687.059,1480.968
624,1.937,255,255,255,2192.141,1480.873
625,0.323,255,255,255,1689.490,1480.399
626,0.323,255,255,255,2405.967,1480.399
627,0.323,255,255,255,1684.944,1480.968
628,0.646,255,255,255,2186.081,1481.252
629,0.323,255,255,255,2188.922,1481.536
630,0.323,255,255,255,2187.785,1483.240
631,0.323,255,255,255,2050.853,1484.945
632,0.323,255,255,255,2054.831,1486.081
633,0.323,255,255,255,2050.285,1487.786
634,1.291,255,255,255,1889.206,1490.059
635,4.520,255,255,255,2190.180,1490.667
636,10.008,255,255,255,2033.588,1494.641
637,0.646,255,255,255,1794.887,1492.615
638,0.323,255,255,255,2192.331,1492.331
639,0.323,255,255,255,2193.467,1492.331
640,5.488,255,255,255,1977.525,1495.206
641,0.323,255,255,255,2037.217,1494.604
642,32.929,255,255,255,1588.442,1498.364
643,0.323,255,255,255,2037.785,1495.740
644,0.323,255,255,255,1593.467,1498.013
645,0.323,255,255,255,1592.899,1499.718
646,8.394,255,255,255,2052.995,1501.597
647,8.071,255,255,255,1984.717,1511.627
648,0.323,255,255,255,1633.808,1509.377
